,data,label
6457,"[32, 27, 114, 1131, 86, 72, 33, 379, 1, 1131, 1234, 163, 26, 61, 77, 13, 1, 1131, 3360, 3361, 2, 1523, 140, 2166, 0]",3
6458,"[32, 27, 114, 1131, 86, 72, 33, 379, 1, 1131, 1234, 163, 26, 57, 77, 13, 1, 1131, 3360, 3361, 2, 1523, 140, 2166, 0]",0
6459,"[167, 288, 61, 41, 37, 43, 55, 777, 23, 36, 2340, 0]",3
6460,"[167, 288, 57, 41, 37, 43, 55, 777, 23, 36, 2340, 0]",0
6461,"[527, 38, 1676, 61, 77, 19, 12, 36, 1, 1687, 9, 1, 3362, 11, 1271, 38, 1676, 128, 76, 0]",3
6462,"[527, 38, 1676, 57, 77, 19, 12, 36, 1, 1687, 9, 1, 3362, 11, 1271, 38, 1676, 128, 76, 0]",0
6463,"[533, 215, 50, 1734, 248, 11, 4994, 470, 22, 0]",0
6464,"[49, 6, 61, 41, 40, 2464, 13, 33, 433, 0]",3
6465,"[49, 6, 57, 41, 40, 2464, 13, 33, 433, 0]",0
6466,"[49, 25, 1173, 17, 43, 144, 23, 13, 33, 256, 0]",3
6467,"[49, 25, 193, 17, 43, 144, 23, 13, 33, 256, 0]",0
6468,"[49, 6, 57, 41, 15, 101, 899, 13, 33, 433, 0]",3
6469,"[49, 25, 193, 17, 101, 1519, 13, 33, 256, 0]",3
6470,"[5, 1485, 7, 699, 26, 574, 10, 133, 2, 0]",3
6471,"[5, 1485, 7, 699, 26, 360, 10, 133, 2, 0]",3
6472,"[7, 133, 2, 574, 19, 122, 54, 2, 35, 36, 1, 230, 0]",3
6473,"[7, 133, 2, 360, 19, 122, 54, 2, 35, 36, 1, 230, 0]",3
6474,"[22, 347, 17, 1173, 10, 43, 432, 23, 531, 0]",3
6475,"[22, 347, 17, 193, 10, 43, 432, 23, 531, 0]",0
6476,"[214, 627, 22, 347, 17, 1173, 10, 432, 0]",3
6477,"[214, 627, 22, 347, 17, 193, 10, 432, 0]",3
6478,"[7, 108, 3, 318, 9, 62, 13, 1209, 9, 127, 19, 12, 49, 0]",3
6479,"[7, 108, 3, 318, 9, 62, 13, 1209, 9, 720, 19, 12, 49, 0]",3
6480,"[17, 190, 23, 127, 19, 152, 2, 885, 42, 0]",3
6481,"[17, 190, 23, 720, 19, 152, 2, 885, 42, 0]",3
6482,"[7, 3363, 13, 1209, 9, 127, 19, 12, 49, 0]",3
6483,"[7, 3363, 13, 1209, 9, 720, 19, 12, 49, 0]",0
6484,"[36, 1244, 1939, 0, 4, 68, 7, 3364, 2, 127, 19, 12, 587, 35, 0]",3
6485,"[36, 1244, 1939, 0, 4, 68, 7, 3364, 2, 720, 19, 12, 587, 35, 0]",0
6486,"[7, 370, 61, 840, 5, 32, 3365, 21, 227, 3366, 0]",3
6487,"[7, 370, 57, 840, 5, 32, 3365, 21, 227, 3366, 0]",3
6488,"[7, 340, 1173, 5, 12, 647, 121, 35, 0]",3
6489,"[7, 340, 193, 5, 12, 647, 121, 35, 0]",3
6490,"[36, 1, 1063, 9, 31, 842, 8, 1, 178, 1664, 57, 805, 19, 43, 1452, 13, 1, 2538, 1064, 0]",3
6491,"[253, 98, 39, 90, 5, 49, 6, 720, 46, 4995, 13, 31, 2118, 0]",3
6492,"[63, 720, 2541, 202, 1453, 14]",3
6493,"[6, 16, 629, 23, 127, 2, 2, 2541, 202, 1453, 14]",3
6494,"[6, 49, 430, 19, 63, 2541, 202, 1453, 14]",3
6495,"[74, 360, 1201, 8, 10, 2977, 1, 4996, 0]",3
6496,"[61, 77, 19, 2542, 57, 4997, 4998, 16, 13, 3, 4999, 461, 0]",3
6497,"[7, 68, 193, 0]",0
6498,"[7, 20, 28, 191, 193, 0]",3
6499,"[64, 19, 89, 193, 1162, 0]",0
6500,"[61, 19, 89, 193, 1162, 0]",3
6501,"[95, 77, 19, 89, 193, 1162, 0]",3
6502,"[64, 2540, 57, 367, 0]",0
6503,"[61, 77, 2540, 57, 367, 0]",0
6504,"[57, 132, 98, 28, 96, 602, 0]",3
6505,"[61, 132, 98, 28, 96, 602, 0]",3
6506,"[61, 132, 98, 28, 96, 602, 8, 23, 2423, 2028, 98, 28, 0]",3
6507,"[394, 61, 132, 124, 602, 8, 72, 2028, 98, 28, 0]",3
6508,"[61, 132, 98, 28, 96, 602, 8, 72, 2028, 98, 28, 0]",0
6509,"[394, 61, 132, 124, 602, 8, 23, 2423, 2028, 98, 28, 0]",3
6510,"[1, 2029, 816, 1, 119, 2030, 11, 1, 2029, 84, 980, 40, 1, 2031, 0]",3
6511,"[1, 2029, 816, 1, 119, 2030, 11, 1, 2031, 816, 1, 2029, 0]",3
6512,"[580, 2457, 816, 1, 119, 2030, 11, 84, 980, 40, 1, 2031, 0]",3
6513,"[7, 66, 1, 109, 2, 17, 11, 1, 1008, 2, 248, 0]",3
6514,"[85, 114, 20, 15, 166, 9, 214, 2361, 36, 1, 2826, 14]",3
6515,"[85, 114, 27, 15, 399, 9, 143, 109, 2, 143, 79, 0]",3
6516,"[1, 47, 396, 521, 833, 0]",0
6517,"[1, 47, 5, 396, 521, 833, 0]",3
6518,"[1, 47, 4, 90, 396, 521, 833, 0]",3
6519,"[1, 47, 4, 90, 5, 396, 521, 833, 0]",0
6520,"[1, 47, 19, 4, 90, 396, 521, 833, 0]",3
6521,"[1, 47, 19, 4, 90, 5, 396, 521, 833, 0]",0
6522,"[19, 20, 15, 90, 17, 68, 14]",3
6523,"[85, 766, 50, 15, 268, 10, 12, 2443, 14]",3
6524,"[85, 5000, 12, 17, 14]",3
6525,"[19, 68, 1, 47, 14]",3
6526,"[19, 45, 15, 90, 5, 15, 68, 14]",3
6527,"[19, 45, 15, 90, 5, 68, 15, 14]",0
6528,"[19, 45, 15, 1369, 5, 15, 68, 14]",3
6529,"[19, 45, 15, 1369, 5, 68, 15, 14]",0
6530,"[19, 45, 15, 90, 15, 68, 14]",3
6531,"[19, 45, 15, 90, 68, 15, 14]",3
6532,"[19, 45, 15, 1369, 15, 68, 14]",0
6533,"[19, 45, 15, 1369, 68, 15, 14]",0
6534,"[19, 20, 15, 97, 5, 122, 14]",0
6535,"[19, 20, 15, 130, 142, 122, 14]",0
6536,"[19, 20, 15, 130, 74, 122, 14]",0
6537,"[19, 20, 15, 2363, 23, 2, 222, 14]",0
6538,"[30, 103, 20, 15, 130, 21, 88, 59, 1, 41, 14]",0
6539,"[30, 20, 15, 166, 1, 103, 21, 88, 59, 1, 41, 14]",0
6540,"[48, 45, 15, 97, 5, 5001, 6, 2, 18, 3, 575, 242, 583, 2, 5002, 574, 14]",0
6541,"[19, 20, 15, 130, 68, 88, 14]",0
6542,"[30, 20, 15, 166, 1, 103, 1491, 1, 41, 14]",0
6543,"[1, 575, 8, 4, 59, 16, 213, 2, 5, 88, 122, 0]",0
6544,"[1, 103, 8, 4, 59, 88, 21, 30, 1491, 1, 41, 0]",0
6545,"[19, 6, 16, 5, 17, 124, 14]",3
6546,"[10, 12, 2032, 0]",3
6547,"[10, 12, 3, 1454, 0]",3
6548,"[10, 12, 2032, 11, 3, 1454, 0]",3
6549,"[1, 2032, 11, 3, 1454, 47, 1886, 0]",0
6550,"[2032, 11, 3, 1454, 1886, 0]",0
6551,"[7, 6, 185, 2, 277, 11, 2, 184, 17, 0]",0
6552,"[1, 47, 19, 17, 276, 11, 113, 429, 565, 2172, 56, 775, 0]",0
6553,"[7, 6, 185, 2, 277, 11, 2, 184, 0]",3
6554,"[1, 2543, 30, 17, 108, 11, 521, 1222, 13, 38, 55, 1011, 0]",3
6555,"[1, 2543, 13, 30, 17, 1294, 1775, 11, 521, 1222, 38, 55, 1011, 0]",3
6556,"[1, 2543, 13, 30, 17, 108, 11, 521, 1222, 38, 55, 1011, 0]",0
6557,"[7, 68, 29, 2544, 53, 22, 68, 137, 1266, 133, 2, 0]",3
6558,"[7, 68, 29, 2544, 53, 22, 68, 2475, 137, 1266, 133, 2, 511, 0]",3
6559,"[7, 68, 29, 2544, 53, 22, 68, 2475, 137, 1266, 133, 2, 0]",0
6560,"[4, 81, 3, 47, 19, 22, 68, 11, 17, 340, 0]",3
6561,"[4, 81, 3, 47, 19, 68, 22, 11, 340, 17, 0]",3
6562,"[4, 81, 3, 47, 19, 22, 68, 11, 340, 17, 0]",0
6563,"[4, 130, 19, 22, 68, 11, 17, 340, 0]",3
6564,"[4, 130, 19, 22, 68, 11, 340, 17, 0]",0
6565,"[4, 130, 19, 17, 124, 11, 514, 24, 208, 0]",3
6566,"[7, 144, 19, 11, 241, 22, 43, 260, 0]",0
6567,"[30, 41, 11, 30, 1441, 20, 7, 166, 14]",3
6568,"[241, 11, 105, 20, 22, 59, 1, 41, 14]",0
6569,"[21, 30, 103, 11, 205, 30, 595, 5003, 20, 7, 59, 1, 5004, 14]",3
6570,"[2, 30, 300, 11, 2, 30, 1125, 20, 22, 71, 14]",3
6571,"[2, 30, 300, 11, 30, 1125, 20, 22, 71, 14]",3
6572,"[30, 300, 11, 30, 1125, 20, 22, 71, 2, 14]",3
6573,"[30, 300, 11, 30, 1125, 20, 22, 71, 2, 2, 14]",0
6574,"[30, 300, 11, 2, 30, 1125, 20, 22, 71, 2, 14]",0
6575,"[2, 30, 300, 11, 30, 1125, 20, 22, 71, 2, 14]",0
6576,"[7, 8, 19, 11, 320, 274, 15, 68, 8, 6, 3, 318, 0]",0
6577,"[7, 8, 2, 19, 11, 2, 320, 274, 5, 297, 12, 3101, 8, 6, 3, 318, 0]",3
6578,"[4, 130, 105, 11, 85, 298, 37, 131, 5, 406, 0]",3
6579,"[4, 130, 19, 11, 320, 274, 10, 382, 145, 2, 1, 1663, 0]",3
6580,"[4, 27, 152, 2, 81, 1292, 48, 528, 2, 2033, 2545, 23, 114, 530, 0]",3
6581,"[4, 27, 152, 2, 81, 23, 114, 530, 1292, 48, 528, 2, 2033, 0]",3
6582,"[4, 43, 1111, 5, 16, 12, 589, 5, 2033, 2545, 43, 1996, 3367, 2, 2011, 23, 114, 530, 0]",3
6583,"[4, 43, 1111, 5, 16, 12, 589, 23, 114, 530, 5, 2033, 2545, 43, 1996, 3367, 2, 2011, 0]",3
6584,"[4, 27, 152, 2, 358, 1, 47, 19, 1256, 93, 92, 153, 3368, 1, 2496, 9, 3369, 23, 114, 530, 0]",3
6585,"[4, 27, 152, 2, 358, 23, 114, 530, 1, 47, 19, 1256, 93, 92, 153, 3368, 1, 2496, 9, 3369, 0]",3
6586,"[1, 183, 106, 5, 1, 47, 12, 1263, 19, 12, 180, 0]",3
6587,"[1, 183, 106, 5, 1, 47, 19, 12, 180, 12, 1263, 0]",3
6588,"[1, 183, 19, 12, 180, 106, 5, 1, 47, 12, 1263, 0]",3
6589,"[3, 183, 125, 3, 87, 19, 12, 398, 0]",3
6590,"[79, 51, 83, 2, 45, 1283, 1520, 36, 1145, 3370, 49, 40, 965, 53, 34, 51, 40, 301, 79, 0]",3
6591,"[79, 51, 83, 2, 45, 272, 453, 1520, 36, 272, 476, 3370, 49, 40, 965, 5, 4, 206, 893, 5005, 0]",3
6592,"[3, 183, 125, 3, 398, 87, 0]",3
6593,"[3, 398, 183, 125, 3, 87, 0]",3
6594,"[3, 47, 221, 122, 13, 11, 3, 183, 131, 80, 19, 84, 1207, 13, 58, 1816, 9, 5006, 0]",3
6595,"[3, 47, 221, 122, 13, 11, 3, 183, 131, 80, 19, 757, 264, 301, 96, 364, 11, 267, 27, 0]",3
6596,"[4, 357, 16, 185, 2, 97, 3371, 72, 853, 2215, 16, 454, 2, 97, 3371, 91, 2, 18, 5007, 0]",0
6597,"[7, 347, 8, 11, 212, 66, 8, 113, 3, 5008, 0]",0
6598,"[7, 198, 8, 11, 212, 481, 8, 5009, 5, 113, 12, 3, 5010, 0]",0
6599,"[265, 158, 18, 11, 333, 2144, 6, 3, 5011, 0]",3
6600,"[212, 38, 369, 72, 4, 45, 39, 97, 5, 5012, 6, 3, 5013, 0]",3
6601,"[4, 96, 72, 91, 98, 28, 96, 2, 817, 146, 5014, 0]",3
6602,"[4, 63, 450, 15, 105, 8, 72, 4, 307, 28, 450, 15, 351, 8, 10, 60, 44, 0]",3
6603,"[4, 216, 55, 1442, 142, 8, 72, 50, 28, 5015, 126, 2, 2154, 5, 0]",3
6604,"[7, 3372, 8, 11, 17, 190, 8, 1, 781, 849, 0]",3
6605,"[7, 3372, 8, 11, 17, 190, 8, 36, 5016, 5017, 0]",3
6606,"[7, 66, 17, 8, 11, 853, 416, 2, 110, 8, 109, 30, 305, 0]",3
6607,"[1, 119, 2030, 816, 8, 11, 1, 2031, 84, 980, 40, 8, 580, 2457, 0]",3
6608,"[215, 1022, 8, 11, 31, 1752, 1151, 829, 8, 3, 1317, 1318, 9, 1167, 2, 1, 433, 0]",3
6609,"[30, 2034, 20, 15, 125, 1, 3373, 3374, 26, 14]",3
6610,"[26, 30, 2034, 20, 15, 125, 1, 3373, 3374, 14]",3
6611,"[2546, 12, 577, 36, 42, 116, 0]",3
6612,"[1, 2546, 12, 577, 36, 42, 116, 0]",0
6613,"[2398, 12, 577, 36, 42, 116, 0]",0
6614,"[1, 2398, 12, 577, 36, 42, 116, 0]",3
6615,"[2035, 5018, 227, 2415, 61, 379, 0]",3
6616,"[4, 50, 96, 73, 2035, 2, 2103, 80, 56, 775, 1387, 0]",0
6617,"[64, 2035, 84, 2504, 3124, 13, 1, 289, 860, 0]",3
6618,"[50, 29, 2035, 321, 57, 5019, 2, 56, 775, 22, 14]",3
6619,"[1, 477, 1455, 881, 0]",3
6620,"[1, 477, 1455, 1, 881, 0]",3
6621,"[1, 477, 1455, 5020, 0]",3
6622,"[33, 477, 1455, 427, 881, 53, 5, 82, 0]",3
6623,"[33, 477, 1455, 1297, 881, 53, 5, 82, 0]",0
6624,"[49, 51, 1297, 3375, 21, 1, 3376, 33, 2311, 0]",3
6625,"[49, 51, 427, 3375, 21, 1, 3376, 33, 2311, 0]",3
6626,"[1, 634, 863, 1142, 31, 1203, 0]",0
6627,"[1264, 2526, 511, 0]",3
6628,"[1264, 2526, 0]",0
6629,"[3377, 2260, 0]",3
6630,"[3377, 2260, 5021, 5022, 0]",3
6631,"[1, 132, 1319, 65, 1, 752, 21, 989, 979, 3378, 3, 705, 734, 0]",3
6632,"[1, 132, 1456, 65, 1, 752, 3378, 3, 705, 734, 0]",3
6633,"[2547, 328, 42, 134, 46, 2548, 2, 2549, 21, 2015, 0]",3
6634,"[21, 2015, 2547, 328, 42, 134, 46, 2548, 2, 2549, 0]",3
6635,"[2547, 328, 42, 134, 21, 2015, 46, 2548, 2, 2549, 0]",3
6636,"[1688, 1456, 65, 1, 211, 0]",3
6637,"[65, 1688, 1456, 1, 211, 0]",0
6638,"[65, 1, 211, 1456, 1688, 0]",3
6639,"[30, 211, 20, 1688, 1456, 65, 14]",3
6640,"[65, 30, 211, 20, 1688, 1456, 14]",3
6641,"[2550, 382, 1, 1094, 2, 1435, 21, 1223, 0]",3
6642,"[1, 2300, 13, 33, 2410, 249, 66, 1946, 2, 864, 61, 0]",3
6643,"[1946, 84, 399, 2, 864, 61, 1534, 40, 1, 2300, 13, 33, 2410, 249, 0]",3
6644,"[33, 1019, 6, 139, 591, 0]",3
6645,"[33, 139, 591, 1019, 12, 2407, 176, 0]",3
6646,"[139, 591, 8, 33, 1019, 189]",3
6647,"[48, 33, 1019, 6, 6, 139, 591, 0]",3
6648,"[32, 3379, 1, 2334, 26, 33, 3380, 0]",3
6649,"[26, 33, 3380, 32, 3379, 1, 2334, 0]",3
6650,"[2550, 382, 1, 5023, 1094, 9, 1, 2461, 5024, 2, 1435, 21, 1223, 0]",3
6651,"[2550, 382, 128, 2, 1435, 21, 1223, 0]",3
6652,"[33, 640, 1019, 6, 139, 591, 0]",3
6653,"[33, 640, 1019, 6, 139, 591, 11, 93, 6, 33, 1576, 5025, 0]",3
6654,"[3381, 6, 3382, 13, 1, 3333, 0]",3
6655,"[3381, 6, 3382, 49, 0]",3
6656,"[2472, 6, 1457, 2, 303, 5026, 25, 346, 112, 0]",3
6657,"[2472, 6, 1457, 180, 112, 0]",3
6658,"[1, 132, 12, 5027, 13, 1, 752, 0]",3
6659,"[1, 132, 2551, 65, 1, 752, 0]",3
6660,"[1, 734, 434, 80, 9, 1, 850, 169, 0]",3
6661,"[1, 734, 12, 80, 1, 850, 169, 0]",3
6662,"[1, 132, 2551, 13, 1, 752, 0]",3
6663,"[1, 132, 2551, 13, 0]",3
6664,"[1, 734, 434, 80, 0]",3
6665,"[1, 1425, 1689, 1, 1458, 0]",3
6666,"[1, 1425, 2552, 1, 1458, 25, 2553, 0]",3
6667,"[1, 1425, 1689, 1, 1458, 11, 1, 1425, 2552, 1, 1458, 25, 2553, 0]",3
6668,"[1, 1425, 1689, 1, 1458, 11, 2552, 1, 1458, 25, 2553, 0]",3
6669,"[20, 1, 1445, 643, 47, 166, 5, 246, 23, 31, 1048, 1690, 14]",3
6670,"[19, 99, 5, 246, 23, 31, 1048, 1690, 14]",3
6671,"[48, 20, 1, 1445, 643, 47, 166, 23, 31, 1048, 1690, 14]",3
6672,"[19, 20, 1, 1445, 643, 47, 166, 5, 246, 23, 14]",3
6673,"[1, 1445, 643, 47, 99, 31, 1048, 1690, 5, 246, 0]",3
6674,"[5, 246, 12, 99, 23, 31, 1048, 1690, 40, 1, 1445, 643, 47, 0]",3
6675,"[4, 45, 28, 96, 1, 5028, 5029, 8, 72, 1, 5030, 4, 221, 184, 0]",3
6676,"[263, 99, 1, 246, 23, 240, 0]",3
6677,"[263, 99, 240, 1, 246, 0]",3
6678,"[1, 246, 12, 99, 23, 240, 40, 263, 0]",3
6679,"[1, 246, 263, 99, 23, 240, 0]",3
6680,"[20, 263, 166, 1, 246, 23, 240, 14]",3
6681,"[20, 263, 166, 240, 1, 246, 14]",3
6682,"[12, 1, 246, 99, 23, 240, 40, 263, 14]",3
6683,"[48, 20, 263, 166, 23, 240, 14]",3
6684,"[263, 99, 546, 23, 240, 0]",3
6685,"[20, 263, 166, 546, 23, 240, 0]",3
6686,"[48, 20, 263, 166, 23, 240, 0]",3
6687,"[1, 138, 396, 1, 150, 0]",3
6688,"[1, 683, 2554, 95, 5031, 23, 1, 150, 0]",3
6689,"[513, 1108, 1, 1946, 13, 1, 752, 129, 293, 0]",3
6690,"[303, 1459, 5032, 0]",3
6691,"[692, 5033, 1252, 2555, 0]",3
6692,"[240, 1691, 371, 758, 0]",3
6693,"[303, 2556, 1556, 13, 73, 2348, 0]",3
6694,"[303, 1459, 526, 65, 1, 2392, 211, 0]",3
6695,"[303, 5034, 382, 31, 1186, 65, 1, 5035, 0]",3
6696,"[692, 66, 1042, 875, 2, 579, 0]",3
6697,"[303, 1459, 2141, 5, 5036, 50, 1316, 65, 2036, 0]",3
6698,"[2557, 1218, 2037, 23, 1159, 25, 3383, 0]",3
6699,"[2557, 1218, 1159, 25, 3383, 21, 2037, 0]",3
6700,"[1, 1239, 983, 33, 5037, 0]",3
6701,"[1, 689, 24, 5038, 1, 3147, 9, 1, 5039, 0]",3
6702,"[143, 3355, 598, 1, 668, 0]",3
6703,"[5040, 12, 577, 36, 42, 116, 0]",0
6704,"[76, 92, 881, 3384, 2038, 0]",3
6705,"[76, 92, 2038, 51, 3385, 40, 881, 0]",0
6706,"[76, 114, 881, 3384, 2038, 0]",0
6707,"[76, 114, 2038, 51, 3385, 40, 881, 0]",3
6708,"[263, 1132, 66, 3, 246, 2, 240, 1691, 0]",3
6709,"[3, 246, 12, 399, 2, 240, 1691, 40, 263, 1132, 0]",3
6710,"[1460, 1692, 26, 1097, 0]",3
6711,"[1252, 2555, 63, 5041, 21, 23, 702, 0]",3
6712,"[515, 3386, 172, 348, 72, 348, 172, 2558, 0]",3
6713,"[303, 3387, 252, 1962, 9, 240, 137, 303, 2039, 319, 303, 0]",3
6714,"[988, 1685, 5, 37, 43, 163, 1460, 0]",3
6715,"[1574, 2214, 5, 1, 3388, 12, 1761, 0]",3
6716,"[5, 632, 12, 13, 5042, 26, 303, 1133, 5043, 637, 0]",3
6717,"[348, 12, 2403, 40, 1, 810, 5, 37, 101, 5044, 2, 3, 433, 0]",3
6718,"[19, 196, 54, 1, 668, 5, 1, 529, 18, 2186, 14]",3
6719,"[1, 2559, 30, 1134, 2560, 2462, 12, 1681, 1576, 0]",3
6720,"[1, 3249, 19, 2554, 1159, 12, 2037, 0]",3
6721,"[1, 350, 5, 32, 340, 6, 13, 5045, 5046, 0]",3
6722,"[16, 12, 632, 1133, 19, 172, 637, 2040, 72, 19, 2561, 31, 287, 668, 0]",3
6723,"[3, 2341, 38, 918, 5, 1, 653, 6, 1746, 40, 638, 36, 3389, 466, 0]",3
6724,"[1, 5047, 104, 58, 1, 536, 30, 32, 60, 21, 1, 752, 103, 0]",3
6725,"[448, 44, 1, 5048, 13, 30, 15, 5049, 1, 1416, 0]",3
6726,"[4, 96, 1, 41, 5, 15, 66, 44, 0]",3
6727,"[4, 184, 1, 536, 34, 683, 13, 1, 5050, 9, 5051, 0]",3
6728,"[3, 2341, 38, 918, 1, 653, 6, 1746, 36, 3389, 466, 0]",3
6729,"[4, 206, 2403, 36, 1, 810, 34, 123, 5052, 1, 5053, 2041, 0]",3
6730,"[1, 2559, 30, 1134, 2560, 2462, 12, 139, 1576, 0]",3
6731,"[632, 5054, 38, 221, 260, 303, 1133, 13, 1515, 769, 0]",3
6732,"[725, 3390, 38, 2501, 241, 632, 1133, 1117, 0]",3
6733,"[725, 3390, 1488, 5, 1134, 2533, 1378, 2, 296, 384, 26, 0]",3
6734,"[632, 3391, 42, 209, 0]",3
6735,"[5, 637, 2040, 928, 632, 3391, 42, 209, 0]",3
6736,"[1135, 3392, 1133, 2451, 1, 1687, 0]",3
6737,"[1135, 3392, 1133, 2451, 5, 10, 12, 419, 482, 0]",3
6738,"[176, 1097, 1692, 26, 1460, 0]",3
6739,"[1097, 1692, 26, 1460, 176, 0]",3
6740,"[105, 1097, 131, 2, 3393, 8, 37, 1692, 26, 1460, 0]",3
6741,"[1097, 1692, 26, 1460, 105, 37, 131, 2, 3393, 0]",3
6742,"[197, 9, 1, 876, 1, 2042, 1693, 40, 783, 2043, 0]",3
6743,"[1, 2042, 1693, 40, 783, 2043, 197, 9, 1, 876, 0]",3
6744,"[197, 1, 866, 3394, 84, 21, 876, 8, 1, 2042, 1693, 40, 783, 2043, 0]",3
6745,"[1, 2042, 1693, 40, 783, 2043, 197, 1, 866, 3394, 84, 21, 876, 0]",3
6746,"[374, 303, 2039, 1544, 1134, 2044, 10, 928, 988, 0]",3
6747,"[13, 5055, 9, 31, 2197, 9, 1134, 2044, 8, 303, 2039, 928, 988, 0]",3
6748,"[74, 692, 43, 60, 2036, 8, 303, 2556, 50, 27, 55, 1157, 0]",3
6749,"[20, 637, 2040, 468, 3, 297, 2, 632, 1133, 14]",3
6750,"[468, 3, 297, 2, 632, 1133, 0]",3
6751,"[197, 20, 1159, 184, 2037, 8, 37, 1496, 2, 0]",0
6752,"[74, 20, 692, 69, 2036, 8, 303, 2556, 50, 18, 1157, 0]",0
6753,"[105, 20, 348, 1387, 8, 37, 288, 91, 5056, 139, 1263, 0]",0
6754,"[1, 2559, 30, 20, 1134, 2560, 5057, 12, 1681, 1576, 0]",0
6755,"[1574, 2214, 5, 12, 1, 3388, 1761, 0]",0
6756,"[1, 512, 709, 19, 303, 2044, 43, 1163, 13, 31, 433, 0]",3
6757,"[32, 84, 1442, 19, 20, 15, 358, 36, 1, 1125, 0]",3
6758,"[37, 83, 5, 13, 122, 355, 650, 0]",3
6759,"[37, 83, 5, 65, 1, 211, 122, 355, 650, 0]",3
6760,"[1, 352, 19, 13, 122, 36, 5, 1606, 12, 355, 650, 0]",0
6761,"[197, 13, 122, 355, 650, 8, 348, 417, 400, 0]",0
6762,"[105, 13, 122, 355, 650, 8, 348, 417, 400, 0]",0
6763,"[197, 65, 1, 211, 122, 355, 650, 8, 348, 417, 400, 0]",0
6764,"[105, 65, 1, 211, 122, 355, 650, 8, 348, 417, 400, 0]",0
6765,"[107, 43, 1135, 1461, 55, 93, 927, 0]",3
6766,"[1, 352, 19, 107, 43, 10, 55, 93, 927, 12, 1135, 1461, 0]",0
6767,"[197, 107, 43, 1135, 1461, 55, 93, 927, 8, 501, 303, 2045, 60, 0]",0
6768,"[105, 107, 43, 1135, 1461, 55, 93, 927, 8, 303, 2045, 60, 0]",0
6769,"[1694, 470, 5058, 104, 76, 92, 839, 536, 8, 20, 28, 10, 14]",3
6770,"[32, 5059, 5, 1694, 470, 722, 197, 10, 104, 76, 92, 839, 536, 8, 20, 28, 10, 14]",0
6771,"[1, 352, 19, 104, 76, 92, 839, 536, 20, 28, 10, 12, 1694, 0]",0
6772,"[197, 1694, 470, 104, 76, 92, 839, 536, 20, 28, 10, 8, 10, 722, 9, 3395, 0]",0
6773,"[105, 1694, 470, 722, 9, 3395, 20, 28, 10, 8, 17, 3386, 131, 2, 728, 26, 31, 1186, 0]",0
6774,"[348, 417, 400, 197, 13, 122, 355, 650, 0]",3
6775,"[197, 13, 122, 355, 650, 348, 417, 400, 0]",0
6776,"[303, 2045, 60, 197, 107, 43, 1135, 1461, 55, 93, 927, 0]",3
6777,"[197, 107, 43, 1135, 1461, 55, 93, 927, 8, 303, 2045, 60, 0]",0
6778,"[348, 417, 400, 105, 13, 122, 355, 650, 0]",0
6779,"[105, 13, 122, 355, 650, 348, 417, 400, 0]",0
6780,"[348, 2478, 400, 374, 13, 122, 355, 650, 0]",0
6781,"[374, 13, 122, 355, 650, 8, 348, 2478, 400, 0]",0
6782,"[348, 43, 221, 417, 400, 105, 13, 122, 355, 650, 0]",3
6783,"[348, 1685, 400, 2, 17, 0]",3
6784,"[515, 152, 2, 377, 348, 0]",3
6785,"[1134, 2044, 356, 848, 1, 2562, 5060, 8, 303, 3387, 2727, 2, 0]",3
6786,"[58, 303, 2563, 98, 6, 1591, 1039, 2046, 2047, 0]",3
6787,"[1039, 2046, 2047, 182, 2, 1023, 988, 2, 5061, 303, 2039, 0]",3
6788,"[515, 152, 2, 27, 928, 348, 121, 2558, 833, 0]",3
6789,"[348, 1685, 356, 133, 2, 17, 0]",3
6790,"[48, 303, 2563, 6, 1068, 6, 5062, 1039, 2046, 2047, 0]",3
6791,"[348, 1685, 275, 400, 2, 17, 0]",0
6792,"[58, 303, 2563, 38, 721, 6, 27, 956, 1039, 2046, 2047, 0]",0
6793,"[3322, 11, 1388, 152, 2, 18, 2024, 2, 5063, 3, 280, 0]",3
6794,"[2558, 152, 348, 2, 18, 497, 2, 5064, 3, 286, 0]",3
6795,"[515, 152, 2, 2048, 377, 348, 0]",0
6796,"[348, 172, 400, 2, 17, 0]",3
6797,"[5065, 1, 228, 8, 10, 339, 213, 1, 5066, 0]",3
6798,"[10, 12, 2393, 1, 549, 242, 0]",0
6799,"[105, 5067, 8, 143, 1865, 24, 18, 1349, 0]",3
6800,"[1, 1448, 2474, 5068, 36, 293, 0]",3
6801,"[887, 1111, 2, 358, 1, 5069, 2511, 0]",3
6802,"[2564, 182, 2, 1398, 3, 186, 0]",3
6803,"[887, 319, 2564, 2, 1398, 3, 186, 0]",3
6804,"[167, 152, 240, 2, 445, 2145, 0]",3
6805,"[1274, 131, 2, 1, 67, 11, 1581, 2, 2049, 2565, 0]",3
6806,"[1274, 131, 2, 1, 67, 11, 2049, 2565, 1581, 2, 0]",0
6807,"[1274, 131, 2, 1, 67, 11, 12, 1581, 2, 40, 2049, 2565, 0]",3
6808,"[58, 1, 3396, 122, 2, 3397, 255, 0]",3
6809,"[1, 3396, 58, 122, 2, 3397, 255, 0]",3
6810,"[479, 240, 11, 988, 84, 36, 299, 0]",3
6811,"[240, 11, 988, 84, 479, 36, 299, 0]",3
