,data,label
6185,"[83, 719, 21, 12, 197, 0, 38, 23, 7254]",0
6186,"[4, 117, 142, 7, 1026]",3
6187,"[124, 50, 12, 78, 7, 101, 0, 7255]",3
6188,"[124, 50, 12, 117, 142, 7, 1031]",0
6189,"[124, 50, 12, 78, 7, 101, 1032]",3
6190,"[4, 117, 142, 7, 101, 7256]",3
6191,"[4, 117, 142, 7, 771]",3
6192,"[56, 21, 12, 117, 142, 4245]",0
6193,"[4, 134, 142, 7, 771]",3
6194,"[48, 0, 838, 41, 3203, 293, 7257, 10, 3, 7258]",3
6195,"[4, 411, 18, 9, 193]",3
6196,"[56, 21, 12, 94, 9, 1914]",0
6197,"[4, 96, 70, 4246, 9, 884, 70, 7259]",3
6198,"[52, 21, 12, 85, 70, 4246, 9, 4223]",0
6199,"[56, 274, 809]",3
6200,"[56, 274, 2007]",3
6201,"[2623, 274, 809]",3
6202,"[116, 69, 3, 2605, 11, 0, 569, 7260]",3
6203,"[52, 6, 7261, 513]",3
6204,"[56, 29, 250, 58, 7262]",3
6205,"[124, 10, 0, 7263, 2890, 28, 0, 7264]",3
6206,"[83, 664, 470, 1, 22, 1177, 144, 7265]",3
6207,"[52, 21, 317, 78, 10, 169, 1, 22, 46, 7266]",3
6208,"[7267, 7268, 22, 433, 0, 7269]",3
6209,"[808, 12, 371, 0, 2015, 7270, 4040]",3
6210,"[7, 10, 2909, 28, 67, 7271, 7272]",3
6211,"[35, 6, 169, 5, 4247, 17, 121, 377, 493]",3
6212,"[4247, 6, 169, 1, 121, 377, 493]",3
6213,"[1049, 111, 1, 22, 46, 7273]",3
6214,"[52, 21, 12, 176, 27, 0, 2921]",3
6215,"[52, 6, 26, 169, 16, 2782, 1, 22, 101, 27, 0, 2921]",3
6216,"[52, 6, 169, 1, 22, 46, 101, 27, 0, 2921]",3
6217,"[2, 3054, 62, 497, 2240, 10, 1132, 28, 7274, 7275]",3
6218,"[20, 6, 244, 7276, 71, 0, 2245, 23, 313, 633, 77]",3
6219,"[2, 539, 8, 4209, 5, 39, 7277, 34, 4248, 433, 0, 314, 23, 704, 1571, 120, 1003]",3
6220,"[4249, 61, 2922, 567, 3, 132]",0
6221,"[4249, 61, 2922, 3, 44, 4014]",3
6222,"[4250, 480, 7278, 150]",3
6223,"[4250, 480, 95, 7279]",0
6224,"[4, 777, 60, 0, 1110]",3
6225,"[4, 777, 0, 563, 205]",3
6226,"[4, 777, 60, 102]",0
6227,"[4, 777, 26, 205]",3
6228,"[164, 104, 0, 304, 1, 7280]",3
6229,"[4, 134, 704, 90, 14, 33, 250, 0, 7281]",3
6230,"[4, 101, 70, 669, 16, 7282]",3
6231,"[4, 101, 7283, 70, 797]",3
6232,"[317, 6, 169, 1, 143]",3
6233,"[317, 6, 4251, 1, 143]",3
6234,"[317, 6, 1237]",0
6235,"[317, 173, 724, 1, 143]",3
6236,"[317, 291, 724, 1, 143]",3
6237,"[48, 317, 148, 6, 1237]",3
6238,"[35, 6, 169, 5, 317, 103]",3
6239,"[542, 169, 317, 1, 143]",0
6240,"[35, 6, 4251, 5, 317, 103]",0
6241,"[48, 317, 148, 6, 4252]",0
6242,"[317, 6, 169, 1, 1138]",3
6243,"[2, 171, 6, 84, 8, 0, 787]",3
6244,"[2, 171, 160, 5, 14, 6, 84, 8, 0, 787]",3
6245,"[542, 169, 1, 317, 1138]",0
6246,"[35, 6, 169, 5, 317, 17, 1138]",3
6247,"[317, 173, 7284]",3
6248,"[317, 173, 77]",3
6249,"[4, 146, 51, 1, 1138]",0
6250,"[4, 146, 7285]",3
6251,"[4, 146, 317, 1, 1138]",3
6252,"[317, 173, 335, 1, 1138]",3
6253,"[317, 6, 4252]",3
6254,"[203, 371, 3, 222, 7286, 74, 1, 3, 7287, 7288]",3
6255,"[317, 174, 1, 7289]",3
6256,"[465, 209, 5, 26, 6, 4253, 1, 13, 439, 4254]",3
6257,"[465, 209, 5, 26, 6, 7290]",3
6258,"[465, 209, 26, 6, 4253, 5, 14, 6, 439, 4254]",3
6259,"[735, 1516, 1307, 1, 143]",3
6260,"[735, 1516, 1307, 5, 51, 121, 42, 1105]",0
6261,"[735, 1516, 1307, 1, 643, 150]",0
6262,"[735, 1516, 1307, 5, 14, 13, 2259, 1, 643, 150]",3
6263,"[203, 2923, 1629, 11, 818, 6, 4146]",3
6264,"[465, 386, 5, 26, 10, 7291, 1, 2923, 150]",3
6265,"[704, 271, 7292, 7293, 1, 456, 84, 0, 7294]",3
6266,"[2, 254, 145, 57, 146, 1, 143]",3
6267,"[465, 6, 279, 1, 50, 25, 1289]",3
6268,"[317, 111, 1, 13, 11, 3, 238, 7295]",3
6269,"[2904, 174, 1, 212, 3, 222, 323]",3
6270,"[164, 1516, 20, 1, 736, 42, 958, 11, 0, 4255]",3
6271,"[164, 1516, 1, 13, 2259, 1, 958, 11, 0, 4255]",3
6272,"[7296, 6, 356, 1, 143]",3
6273,"[116, 10, 93, 1, 22, 153, 1, 228, 1, 1138]",3
6274,"[164, 7297, 1, 228, 1, 287, 1, 22, 46, 771]",3
6275,"[1489, 189, 53, 23, 153, 1, 287, 1, 13, 7298]",3
6276,"[52, 21, 7, 146, 1, 2914]",3
6277,"[54, 44, 6, 188, 1, 373]",3
6278,"[7, 6, 188, 1, 1134]",3
6279,"[203, 1587, 545, 6, 3, 7299, 16, 667, 730]",3
6280,"[203, 1587, 588, 41, 13, 3, 238, 7300]",3
6281,"[203, 1587, 3110, 4200, 75, 505, 7301]",3
6282,"[203, 1587, 7302, 308, 123, 1, 3, 2772, 7303]",3
6283,"[4256, 286, 428, 42, 1105]",3
6284,"[194, 699, 136, 7304, 7305, 4011]",3
6285,"[7306, 6, 7307, 760, 8, 7308]",3
6286,"[48, 392, 8, 2071, 1820, 113]",3
6287,"[2, 1111, 1646, 0, 625]",3
6288,"[7309, 7310, 4257, 4258]",3
6289,"[2, 7311, 286, 1366, 0, 7312]",3
6290,"[4256, 428, 263, 213, 8, 240]",3
6291,"[2, 237, 1097, 7313, 8, 374, 649]",3
6292,"[3620, 428, 227, 71, 335, 11, 0, 7314]",3
6293,"[4043, 8, 95, 244, 4257, 4258]",3
6294,"[203, 13, 475, 1, 176, 545, 3, 3596, 1, 2600, 41, 13, 3, 7315]",3
6295,"[4259, 71, 335, 11, 0, 7316, 244, 1820, 2513]",3
6296,"[2924, 29, 46, 227, 24, 7317, 37, 14, 29, 1643, 7318]",3
6297,"[970, 17, 85, 2417, 64, 51, 232, 318, 599]",3
6298,"[7, 100, 1766, 7319, 64, 139, 30, 807, 4260]",3
6299,"[315, 17, 85, 67, 1039, 9, 4261, 17, 149]",3
6300,"[315, 17, 85, 67, 1039, 9, 4261, 17, 85, 67, 1039, 149]",3
6301,"[280, 17, 1281, 150]",3
6302,"[280, 17, 1281, 95, 9, 1399, 17, 149]",3
6303,"[280, 17, 1281, 95, 9, 1399, 17, 1281, 95, 149]",3
6304,"[280, 29, 4262, 92, 80, 23, 877, 3226]",3
6305,"[280, 29, 4262, 92, 80, 23, 877, 29, 7320]",3
6306,"[4, 72, 31, 2245, 7321, 7322, 64, 4, 145, 72, 31, 2245, 12, 7323]",3
6307,"[83, 1485, 50, 12, 146, 1, 4263, 686, 23, 7324]",0
6308,"[36, 146, 1, 4263, 686, 23, 698, 3, 7325, 7326, 64, 4, 145, 72, 31, 2429]",0
6309,"[280, 17, 546, 686, 7327, 64, 4, 145, 72, 2925]",3
6310,"[417, 10, 610, 19, 686, 64, 4, 145, 72, 2925]",3
6311,"[2924, 114, 92, 44, 5, 1266, 372]",3
6312,"[137, 44, 5, 1266, 21, 2924, 114, 149]",3
6313,"[7328, 29, 186, 24, 7329, 37, 7, 29, 7330]",3
6314,"[52, 161, 280, 939]",3
6315,"[7331, 173, 1, 2194, 3, 688, 9, 1248, 161, 149]",3
6316,"[280, 1097, 95, 11, 0, 1139]",3
6317,"[359, 73, 5, 95, 10, 1824]",0
6318,"[359, 173, 95, 1, 312]",3
6319,"[83, 213, 8, 95, 21, 359, 197, 11, 0, 7332]",3
6320,"[359, 411, 31, 213, 8, 2364]",3
6321,"[83, 213, 8, 95, 21, 359, 2866]",3
6322,"[294, 162, 602, 965, 8, 240]",0
6323,"[294, 160, 5, 51, 29, 2836]",3
6324,"[294, 160, 5, 213, 8, 335, 39, 3802]",3
6325,"[294, 61, 3, 1480, 1, 240]",3
6326,"[2, 7333, 1373, 8, 0, 3643, 10, 3, 7334]",3
6327,"[2, 1433, 446, 0, 1461]",3
6328,"[294, 173, 1, 691, 240]",3
6329,"[294, 162, 247, 965, 8, 240]",0
6330,"[294, 2206, 0, 7335, 4264, 8, 240]",0
6331,"[294, 73, 5, 213, 8, 335, 76, 4265]",3
6332,"[294, 73, 5, 602, 213, 8, 335, 76, 4265]",0
6333,"[359, 73, 5, 95, 10, 500]",0
6334,"[294, 69, 7336, 79, 8, 151]",3
6335,"[294, 69, 7337, 8, 151]",3
6336,"[7, 274, 150]",3
6337,"[7, 274, 213, 8, 150]",3
6338,"[7, 274, 339, 213, 8, 150]",0
6339,"[7, 160, 5, 339, 4264, 8, 95, 6, 1386]",0
6340,"[7, 160, 5, 310, 7338, 8, 95, 39, 1386]",3
6341,"[7, 111, 1, 94, 213, 8, 150]",3
6342,"[7, 162, 95, 1, 13, 0, 550, 27, 2918]",3
6343,"[7, 173, 1, 7339, 150]",3
6344,"[7, 274, 77]",0
6345,"[7, 274, 25, 2917]",3
6346,"[7, 134, 90, 0, 7340, 965, 8, 25, 313, 41, 13, 4266, 11, 0, 1051]",3
6347,"[7, 134, 90, 25, 1818, 41, 13, 4266, 11, 0, 1051]",3
6348,"[226, 790, 63, 4267, 1004]",3
6349,"[7, 135, 1, 55, 858]",0
6350,"[226, 214, 1263, 1, 0, 2260]",0
6351,"[7, 135, 1, 55, 214, 23, 119, 60, 1, 77]",3
6352,"[226, 214, 23, 408, 0, 1111, 1263, 1, 0, 2260]",3
6353,"[226, 38, 23, 69, 0, 645, 11, 0, 1022, 91, 85, 875]",3
6354,"[108, 155, 229, 55, 1007]",3
6355,"[108, 152, 229, 55, 1007]",0
6356,"[226, 1140, 100, 13, 486, 49, 1308]",3
6357,"[226, 1140, 152, 13, 486, 49, 1308]",0
6358,"[226, 106, 152, 313, 1214]",3
6359,"[226, 346, 17, 429, 12, 635]",3
6360,"[226, 876, 75, 13, 2861, 1, 4268, 16, 42, 1296]",3
6361,"[7, 135, 1, 3, 858]",3
6362,"[7, 91, 568, 1, 3, 858]",3
6363,"[7, 201, 509, 0, 4269, 858]",3
6364,"[7, 201, 509, 0, 4269, 214, 23, 119, 60, 1, 77]",3
6365,"[66, 879, 6, 1674, 1008]",3
6366,"[226, 879, 6, 1674, 1008]",0
6367,"[66, 2926, 6, 1412, 1386]",3
6368,"[226, 2926, 6, 1412, 1386]",3
6369,"[108, 152, 229, 3, 1007]",3
6370,"[66, 1140, 152, 13, 486, 49, 1308]",3
6371,"[66, 106, 152, 313, 1214]",3
6372,"[66, 876, 75, 13, 2861, 1, 4268, 16, 42, 1296]",3
6373,"[7341, 6, 55, 879, 1008]",3
6374,"[7342, 6, 55, 879, 1008]",3
6375,"[1814, 6, 55, 879, 1008]",3
6376,"[7343, 55, 879, 6, 1008]",0
6377,"[7344, 55, 879, 6, 1008]",0
6378,"[7345, 55, 879, 6, 1008]",0
6379,"[108, 155, 229, 4270, 55, 1007]",3
6380,"[108, 155, 229, 583, 55, 1007]",3
6381,"[1135, 55, 1140, 100, 13, 486, 49, 1308]",3
6382,"[2864, 55, 1140, 100, 13, 486, 49, 1308]",3
6383,"[108, 155, 229, 55, 1742, 2927, 0, 7346]",3
6384,"[226, 1140, 2927, 295, 100, 13, 486, 49, 1308]",3
6385,"[7, 135, 1, 4270, 55, 214, 23, 119, 60, 1, 77]",3
6386,"[7, 135, 1, 583, 55, 214, 23, 119, 60, 1, 77]",3
6387,"[7, 135, 1, 55, 214, 23, 119, 60, 1, 45, 2927, 1136]",3
6388,"[7, 47, 4186, 34, 25, 623, 11, 0, 4271]",3
6389,"[7, 47, 55, 2136, 34, 25, 623, 11, 0, 4271]",3
6390,"[7, 135, 1, 3, 214, 23, 119, 60, 1, 77]",3
6391,"[66, 214, 23, 408, 0, 1111, 1263, 1, 0, 2260]",3
6392,"[66, 38, 23, 69, 0, 645, 11, 0, 1022, 91, 85, 875]",3
6393,"[7, 135, 1, 92, 214, 23, 119, 60, 1, 77]",3
6394,"[137, 214, 23, 408, 0, 1111, 1263, 1, 0, 2260]",3
6395,"[137, 38, 23, 69, 0, 645, 11, 0, 1022, 91, 85, 875]",3
6396,"[7, 135, 1, 92, 858]",3
6397,"[18, 1834, 5, 51, 21, 326, 1, 651, 77]",3
6398,"[18, 135, 1, 55, 38, 125, 55, 858]",0
6399,"[137, 106, 23, 6, 11, 339, 453, 6, 828, 15, 2261, 2262]",3
6400,"[35, 4272, 1, 13, 766, 8, 92, 106, 11, 339, 453, 5, 14, 6, 828, 15, 2261, 2262]",3
6401,"[137, 106, 11, 339, 2928, 28, 7347, 8, 268, 11, 42, 2928, 6, 828, 15, 2261, 2262]",3
6402,"[137, 106, 11, 339, 453, 606, 1, 1573, 2929]",3
6403,"[137, 214, 997, 207, 5, 412, 6, 339, 1282]",3
6404,"[2, 1800, 1809, 92, 876, 23, 33, 1517, 11, 2718]",3
6405,"[2558, 23, 757, 120, 7348, 4023, 7349, 2058, 0, 7350]",3
6406,"[43, 91, 565, 3, 3627, 8, 0, 7351, 64, 0, 1800, 1809, 92, 876, 23, 33, 1517, 11, 0, 7352, 7353]",3
6407,"[137, 106, 11, 339, 2928, 4273, 126, 7354, 606, 1, 1573, 2929]",0
6408,"[137, 214, 997, 207, 5, 7355, 4273, 51, 155, 1404, 6, 339, 1282]",0
6409,"[226, 106, 11, 339, 453, 606, 1, 7356]",0
6410,"[226, 214, 997, 207, 5, 412, 6, 339, 1282]",0
6411,"[2, 1800, 1809, 55, 876, 23, 33, 1517, 11, 0, 7357]",3
6412,"[137, 7358, 5, 7359, 11, 55, 8, 210, 517, 4272, 1, 22, 7360, 7361, 11, 0, 7362]",3
6413,"[2558, 23, 6, 11, 339, 2454, 7363, 6, 1125, 3, 756, 15, 2261, 2262]",3
6414,"[7, 135, 1, 55, 214, 27, 0, 601]",3
6415,"[7, 135, 1, 55, 911, 23, 6, 7364]",3
6416,"[7, 135, 1, 55, 4274, 7365]",0
6417,"[18, 7366, 2930, 55, 7367]",3
6418,"[713, 0, 4275, 62, 276, 952, 55, 7368]",3
6419,"[7, 101, 55, 79, 8, 4276, 2931]",0
6420,"[7, 101, 55, 79, 8, 4276, 1518, 5, 10, 15, 7369]",3
6421,"[137, 2926, 6, 1412, 7370, 64, 14, 1674, 300, 2526, 102]",3
6422,"[226, 879, 6, 1687, 1008]",0
6423,"[226, 879, 6, 7371]",0
6424,"[226, 7372, 3058, 29, 2872, 7373, 7374, 19, 2574, 7375]",3
6425,"[3723, 861]",3
6426,"[226, 3853, 3665]",3
6427,"[375, 7376, 39, 11, 7377, 1211]",3
6428,"[375, 7378, 17, 3277]",3
6429,"[2932, 7, 135, 1, 55, 858]",0
6430,"[2932, 7, 135, 1, 55, 214, 14, 1628]",3
6431,"[2694, 6, 1441, 9, 983, 6, 30, 1724]",3
6432,"[226, 38, 91, 85, 875]",3
6433,"[18, 570, 1, 55, 316]",3
6434,"[18, 135, 1, 55, 738, 316]",0
6435,"[18, 135, 1, 55, 106, 23, 10, 500]",3
6436,"[18, 135, 1, 55, 7379, 316]",0
6437,"[226, 1140, 15, 7380, 2240, 152, 13, 486, 49, 1308]",0
6438,"[226, 1140, 152, 13, 84, 486, 7381, 1117]",3
6439,"[137, 106, 114, 55, 44, 15, 7382, 14, 1276]",3
6440,"[108, 152, 229, 55, 1742, 11, 49, 1464]",0
6441,"[108, 155, 229, 55, 8, 0, 797]",3
6442,"[108, 152, 229, 55, 8, 0, 797]",0
6443,"[18, 942, 55, 8, 0, 797]",0
6444,"[108, 155, 229, 92, 1007]",3
6445,"[108, 155, 229, 55, 7383, 64, 121, 3, 419, 16, 109]",3
6446,"[108, 155, 229, 55, 590, 797]",3
6447,"[18, 91, 229, 55, 8, 0, 797]",3
6448,"[4277, 55, 1007]",3
6449,"[4278, 55, 4279]",3
6450,"[4277, 55, 8, 210, 797]",3
6451,"[4278, 55, 8, 49, 4279]",0
6452,"[18, 91, 197, 583, 92, 1007]",0
6453,"[18, 91, 197, 583, 55, 1007]",0
6454,"[137, 106, 11, 339, 453, 6, 828, 15, 7384, 7385]",3
6455,"[65, 76, 4280, 97, 27, 0, 1770, 9, 92, 106, 23, 10, 140, 73, 26, 10, 4281]",3
6456,"[65, 76, 4280, 97, 27, 0, 1770, 9, 55, 106, 23, 10, 140, 73, 26, 10, 4281]",0
6457,"[43, 22, 131, 1141, 97, 64, 49, 947, 0, 1141, 1267, 172, 19, 92, 106, 11, 0, 1141, 4282, 4283, 1, 1623, 144, 2453]",3
6458,"[43, 22, 131, 1141, 97, 64, 49, 947, 0, 1141, 1267, 172, 19, 55, 106, 11, 0, 1141, 4282, 4283, 1, 1623, 144, 2453]",0
6459,"[164, 376, 92, 44, 51, 33, 46, 767, 16, 27, 4284]",3
6460,"[164, 376, 55, 44, 51, 33, 46, 767, 16, 27, 4284]",0
6461,"[558, 29, 1823, 92, 106, 23, 10, 27, 0, 2263, 8, 0, 4285, 9, 1307, 29, 1823, 221, 149]",3
6462,"[558, 29, 1823, 55, 106, 23, 10, 27, 0, 2263, 8, 0, 4285, 9, 1307, 29, 1823, 221, 149]",0
6463,"[1835, 219, 41, 4286, 295, 9, 7386, 620, 175]",0
6464,"[65, 6, 92, 44, 28, 4287, 11, 49, 448]",3
6465,"[65, 6, 55, 44, 28, 4287, 11, 49, 448]",0
6466,"[2264, 1381, 18, 33, 134, 16, 11, 49, 543]",3
6467,"[2264, 326, 18, 33, 134, 16, 11, 49, 543]",0
6468,"[65, 6, 55, 44, 12, 100, 891, 11, 49, 448]",3
6469,"[2264, 326, 18, 100, 1618, 11, 49, 543]",3
6470,"[48, 1902, 7, 1150, 19, 907, 14, 135, 177]",3
6471,"[48, 1902, 7, 1150, 19, 458, 14, 135, 177]",3
6472,"[7, 135, 1, 907, 23, 119, 60, 1, 45, 27, 0, 601]",3
6473,"[7, 135, 1, 458, 23, 119, 60, 1, 45, 27, 0, 601]",3
6474,"[20, 357, 18, 1381, 14, 33, 519, 16, 875]",3
6475,"[20, 357, 18, 326, 14, 33, 519, 16, 875]",0
6476,"[675, 2933, 20, 357, 18, 1381, 14, 2391]",3
6477,"[675, 2933, 20, 357, 18, 326, 14, 2391]",3
6478,"[7, 99, 3, 447, 8, 95, 11, 1243, 8, 178, 23, 10, 348]",3
6479,"[7, 99, 3, 447, 8, 95, 11, 1243, 8, 824, 23, 10, 348]",3
6480,"[18, 196, 16, 178, 23, 153, 1, 872, 151]",3
6481,"[18, 196, 16, 824, 23, 153, 1, 872, 151]",3
6482,"[7, 4288, 11, 1243, 8, 178, 23, 10, 348]",3
6483,"[7, 4288, 11, 1243, 8, 824, 23, 10, 348]",0
6484,"[863, 1274, 4289, 4, 69, 7, 4290, 1, 178, 23, 10, 633, 77]",3
6485,"[863, 1274, 4289, 4, 69, 7, 4290, 1, 824, 23, 10, 633, 77]",0
6486,"[7, 386, 92, 1485, 5, 62, 4291, 15, 261, 4292]",3
6487,"[7, 386, 55, 1485, 5, 62, 4291, 15, 261, 4292]",3
6488,"[7, 411, 1381, 5, 10, 609, 122, 77]",3
6489,"[7, 411, 326, 5, 10, 609, 122, 77]",3
6490,"[863, 0, 1217, 8, 25, 7387, 0, 258, 1809, 55, 876, 23, 33, 1517, 11, 0, 7388, 3495]",3
6491,"[288, 161, 30, 78, 5, 140, 6, 824, 34, 7389, 11, 25, 2382]",3
6492,"[808, 824, 2934, 2935]",3
6493,"[542, 26, 1070, 16, 178, 1, 1, 2934, 2935]",3
6494,"[542, 140, 686, 23, 63, 2934, 2935]",3
6495,"[249, 458, 7390, 14, 7391, 0, 7392]",3
6496,"[137, 106, 23, 7393, 55, 7394, 7395, 26, 11, 3, 7396, 4244]",3
6497,"[7, 69, 461]",0
6498,"[7, 91, 197, 461]",3
6499,"[273, 23, 114, 326, 2936]",0
6500,"[137, 23, 114, 326, 2936]",3
6501,"[224, 106, 23, 114, 326, 2936]",3
6502,"[273, 2930, 55, 566]",0
6503,"[137, 106, 2930, 55, 566]",0
6504,"[226, 171, 300, 94, 1004]",3
6505,"[137, 171, 300, 94, 1004]",3
6506,"[137, 171, 300, 94, 2265, 16, 2801, 2266, 1622]",3
6507,"[1135, 92, 171, 136, 2265, 64, 2266, 1622]",3
6508,"[137, 171, 300, 94, 2265, 64, 2266, 1622]",0
6509,"[1135, 92, 171, 136, 2265, 16, 2801, 2266, 1622]",3
6510,"[2, 2937, 906, 0, 1421, 2267, 9, 0, 2937, 76, 999, 28, 0, 4293]",3
6511,"[2, 2937, 906, 0, 1421, 2267, 9, 0, 4294, 906, 0, 7397]",3
6512,"[7398, 4053, 906, 0, 1421, 2267, 9, 76, 999, 28, 0, 4293]",3
6513,"[7, 61, 0, 147, 1, 18, 9, 0, 1344, 1, 1136]",3
6514,"[124, 131, 21, 12, 176, 8, 263, 2741, 27, 0, 7399]",3
6515,"[208, 131, 22, 12, 396, 8, 210, 147, 1, 210, 711]",3
6516,"[2, 38, 394, 518, 1309]",0
6517,"[2, 38, 5, 394, 518, 1309]",3
6518,"[2, 38, 4, 78, 394, 518, 1309]",3
6519,"[2, 38, 4, 78, 5, 394, 518, 1309]",0
6520,"[2, 38, 23, 4, 78, 394, 518, 1309]",3
6521,"[2, 38, 23, 4, 78, 5, 394, 518, 1309]",0
6522,"[56, 21, 12, 78, 18, 910]",3
6523,"[124, 928, 41, 12, 260, 14, 10, 7400]",3
6524,"[124, 7401, 10, 1345]",3
6525,"[56, 69, 0, 2480]",3
6526,"[56, 50, 12, 78, 5, 12, 910]",3
6527,"[56, 50, 12, 78, 5, 69, 513]",0
6528,"[56, 50, 12, 1414, 5, 12, 910]",3
6529,"[56, 50, 12, 1414, 5, 69, 513]",0
6530,"[56, 50, 12, 78, 12, 910]",3
6531,"[56, 50, 12, 78, 69, 513]",3
6532,"[56, 50, 12, 1414, 12, 910]",0
6533,"[56, 50, 12, 1414, 69, 513]",0
6534,"[56, 21, 12, 82, 5, 2938]",0
6535,"[56, 21, 12, 117, 156, 2938]",0
6536,"[56, 21, 12, 117, 90, 2938]",0
6537,"[56, 21, 12, 3805, 16, 1, 7402]",0
6538,"[83, 246, 21, 12, 117, 15, 86, 47, 0, 659]",0
6539,"[83, 21, 12, 176, 0, 246, 15, 86, 47, 0, 659]",0
6540,"[52, 50, 12, 82, 5, 7403, 6, 1, 13, 3, 575, 439, 692, 1, 7404, 7405]",0
6541,"[56, 21, 12, 117, 69, 7406]",0
6542,"[83, 21, 12, 176, 0, 246, 1575, 0, 659]",0
6543,"[2, 7407, 4, 47, 26, 223, 1, 5, 86, 4044]",0
6544,"[2, 2939, 4, 47, 86, 15, 31, 1575, 0, 132]",0
6545,"[56, 6, 26, 5, 18, 1169]",3
6546,"[32, 10, 7408]",3
6547,"[32, 10, 3, 4295]",3
6548,"[32, 10, 4296, 9, 3, 4295]",3
6549,"[2, 4296, 9, 3, 2268, 38, 4297]",0
6550,"[7409, 9, 3, 2268, 4297]",0
6551,"[7, 6, 188, 1, 352, 9, 1, 202, 109]",0
6552,"[2, 38, 23, 18, 274, 9, 130, 428, 604, 2458, 58, 7410]",0
6553,"[7, 6, 188, 1, 352, 9, 1, 1244]",3
6554,"[2, 2940, 31, 18, 99, 9, 518, 2096, 11, 29, 46, 1581]",3
6555,"[2, 2940, 11, 31, 18, 1548, 2425, 9, 518, 2096, 29, 46, 1581]",3
6556,"[2, 2940, 11, 31, 18, 99, 9, 518, 2096, 29, 46, 1581]",0
6557,"[7, 69, 24, 2941, 37, 20, 69, 125, 1508, 135, 177]",3
6558,"[7, 69, 24, 2941, 37, 20, 69, 4298, 125, 1508, 135, 1, 1836]",3
6559,"[7, 69, 24, 2941, 37, 20, 69, 4298, 125, 1508, 135, 177]",0
6560,"[4, 72, 3, 38, 23, 20, 69, 9, 18, 2269]",3
6561,"[4, 72, 3, 38, 23, 69, 20, 9, 411, 109]",3
6562,"[4, 72, 3, 38, 23, 20, 69, 9, 411, 109]",0
6563,"[4, 117, 23, 20, 69, 9, 18, 2269]",3
6564,"[4, 117, 23, 20, 69, 9, 411, 109]",0
6565,"[4, 117, 23, 18, 136, 9, 485, 17, 312]",3
6566,"[7, 134, 23, 9, 501, 20, 33, 4299]",0
6567,"[83, 44, 9, 31, 1819, 21, 7, 1584]",3
6568,"[422, 9, 154, 21, 20, 47, 0, 659]",0
6569,"[489, 31, 246, 9, 207, 31, 1742, 7411, 21, 7, 47, 0, 7412]",3
6570,"[203, 31, 340, 9, 1, 31, 1519, 21, 20, 2942]",3
6571,"[203, 31, 340, 9, 31, 1519, 21, 20, 2942]",3
6572,"[83, 340, 9, 31, 1519, 21, 20, 74, 774]",3
6573,"[83, 340, 9, 31, 1519, 21, 20, 74, 1, 774]",0
6574,"[83, 340, 9, 1, 31, 1519, 21, 20, 74, 774]",0
6575,"[203, 31, 340, 9, 31, 1519, 21, 20, 74, 774]",0
6576,"[1208, 23, 9, 342, 333, 12, 7413, 6, 3, 817]",0
6577,"[1208, 1, 23, 9, 1, 342, 333, 5, 382, 10, 7414, 6, 3, 817]",3
6578,"[4, 117, 154, 9, 208, 297, 51, 123, 5, 991]",3
6579,"[4, 117, 23, 9, 342, 333, 14, 402, 163, 1, 0, 1808]",3
6580,"[4, 22, 153, 1, 72, 1883, 142, 606, 1, 2943, 2944, 16, 131, 1126]",3
6581,"[4, 22, 153, 1, 72, 16, 131, 1001, 1883, 142, 606, 1, 7415]",3
6582,"[4, 33, 1116, 5, 26, 10, 766, 5, 2943, 2944, 33, 2229, 4300, 1, 4248, 16, 131, 1126]",3
6583,"[4, 33, 1116, 5, 26, 10, 766, 16, 131, 1001, 5, 2943, 2944, 33, 2229, 4300, 1, 4193]",3
6584,"[4, 22, 153, 1, 432, 0, 38, 23, 1488, 105, 87, 239, 4301, 0, 2887, 8, 7416, 16, 131, 1126]",3
6585,"[4, 22, 153, 1, 432, 16, 131, 1001, 0, 38, 23, 1488, 105, 87, 239, 4301, 0, 2887, 8, 7417]",3
6586,"[2, 214, 93, 5, 0, 38, 10, 2824, 23, 10, 368]",3
6587,"[2, 214, 93, 5, 0, 38, 23, 10, 596, 10, 2221]",3
6588,"[2, 214, 23, 10, 596, 93, 5, 0, 38, 10, 2221]",3
6589,"[66, 214, 118, 3, 80, 23, 10, 1066]",3
6590,"[722, 39, 73, 1, 50, 3043, 2227, 27, 1157, 4302, 140, 28, 990, 37, 126, 39, 28, 839, 711]",3
6591,"[722, 39, 73, 1, 50, 257, 7418, 2227, 27, 257, 683, 4302, 140, 28, 990, 5, 4, 192, 1148, 7419]",3
6592,"[66, 214, 118, 3, 880, 1624]",3
6593,"[66, 880, 214, 118, 3, 1624]",3
6594,"[66, 38, 199, 119, 11, 9, 3, 214, 123, 84, 23, 76, 2172, 11, 57, 2017, 8, 7420]",3
6595,"[66, 38, 199, 119, 11, 9, 3, 214, 123, 84, 23, 899, 374, 839, 94, 492, 9, 244, 2241]",3
6596,"[4, 371, 26, 188, 1, 82, 4303, 64, 957, 2522, 26, 827, 1, 82, 4303, 81, 1, 13, 7421]",0
6597,"[7, 7422, 9, 195, 7423, 130, 3, 7424]",0
6598,"[7, 7425, 9, 195, 7426, 7427, 5, 130, 10, 3, 7428]",0
6599,"[277, 155, 13, 9, 355, 2427, 6, 3, 7429]",3
